,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
84,Term recognition,cco,0.9990069513406157,0.9513406156901688,0.9513406156901688,0.9522862823061631,1.0009940357852882,0.0009447275230289875,1.0198195961602132,1.0000000000000113
300,Term recognition,cad,0.9990069513406157,0.8291956305858987,0.8291956305858987,0.8300198807157058,1.0009940357852882,0.0008234316093206351,1.004849097254888,0.9999999999999653
55,rds,Term recognition,0.9672293942403177,0.9990069513406157,0.9672293942403177,1.0,1.0009940357852882,0.0009605058532674571,inf,0.030303030303030623
17,Term recognition,ug,0.9990069513406157,0.9940417080436942,0.9940417080436942,0.9950298210735588,1.0009940357852882,0.0009871317855448813,1.1988083416087552,0.9999999999999899
16,ug,Term recognition,0.9940417080436942,0.9990069513406157,0.9940417080436942,1.0,1.0009940357852882,0.0009871317855448813,inf,0.16666666666666807
4,pro/e(ptc),Term recognition,0.997020854021847,0.9990069513406157,0.997020854021847,1.0,1.0009940357852882,0.0009900902224646568,inf,0.33333333333335036
85,cco,Term recognition,0.9513406156901688,0.9990069513406157,0.9513406156901688,1.0,1.0009940357852882,0.0009447275230289875,inf,0.020408163265306586
5,Term recognition,pro/e(ptc),0.9990069513406157,0.997020854021847,0.997020854021847,0.9980119284294234,1.0009940357852882,0.0009900902224646568,1.4985104270109217,1.000000000000051
656,md,Term recognition,0.5779543197616683,0.9990069513406157,0.5779543197616683,1.0,1.0009940357852882,0.0005739367624246761,inf,0.0023529411764705087
611,api,Term recognition,0.6305858987090367,0.9990069513406157,0.6305858987090367,1.0,1.0009940357852882,0.0006262024813397105,inf,0.002688172043010973
252,inp,Term recognition,0.8699106256206555,0.9990069513406157,0.8699106256206555,1.0,1.0009940357852882,0.0008638635805567896,inf,0.007633587786259823
253,Term recognition,inp,0.9990069513406157,0.8699106256206555,0.8699106256206555,0.8707753479125249,1.0009940357852882,0.0008638635805567896,1.0066916201970817,1.0000000000000249
3,dat,Term recognition,0.997020854021847,0.9990069513406157,0.997020854021847,1.0,1.0009940357852882,0.0009900902224646568,inf,0.33333333333335036
54,Term recognition,rds,0.9990069513406157,0.9672293942403177,0.9672293942403177,0.9681908548707753,1.0009940357852882,0.0009605058532674571,1.030225918570009,1.0000000000000004
354,MATLAB M-File,Term recognition,0.7944389275074478,0.9990069513406157,0.7944389275074478,1.0,1.0009940357852882,0.0007889165119240316,inf,0.004830917874396451
309,Term recognition,description,0.9990069513406157,0.8272095332671301,0.8272095332671301,0.8280318091451292,1.0009940357852882,0.0008214593180408958,1.0047815579957635,1.0000000000000513
28,med,Term recognition,0.9851042701092354,0.9990069513406157,0.9851042701092354,1.0,1.0009940357852882,0.000978256474785777,inf,0.06666666666666973
308,description,Term recognition,0.8272095332671301,0.9990069513406157,0.8272095332671301,1.0,1.0009940357852882,0.0008214593180408958,inf,0.005747126436781971
170,Term recognition,TeX,0.9990069513406157,0.9175769612711023,0.9175769612711023,0.9184890656063619,1.0009940357852882,0.0009111985712721982,1.0111899629423309,0.9999999999999898
